1,NULL,8,1,4,1,NULL,NULL,NULL,NULL,886.00
1,NULL,8,2,5,1,NULL,NULL,NULL,NULL,886.00
1,NULL,1759,1,4,1,NULL,NULL,NULL,NULL,1708.00
1,NULL,1759,2,5,1,NULL,NULL,NULL,NULL,1708.00
1,NULL,2246,1,3,1,NULL,NULL,NULL,NULL,2.00
1,NULL,2246,1,4,1,NULL,NULL,NULL,NULL,2447.00
1,NULL,2246,2,5,1,NULL,NULL,NULL,NULL,2447.00
1,NULL,2246,2,9,2,NULL,NULL,NULL,NULL,45.00
1,1,8,1,3,1,NULL,NULL,NULL,NULL,1.00
1,1,8,1,4,1,NULL,NULL,NULL,NULL,3976.00
1,1,8,2,5,1,NULL,NULL,NULL,NULL,3976.00
1,1,1252,1,3,1,NULL,NULL,NULL,NULL,2.00
1,1,1252,1,4,1,NULL,NULL,NULL,NULL,1636.00
1,1,1252,2,5,1,NULL,NULL,NULL,NULL,1636.00
1,1,1252,2,6,2,NULL,NULL,NULL,NULL,-200.00
1,1,1252,2,7,2,NULL,NULL,NULL,NULL,-10.00
1,1,1252,2,10,2,NULL,NULL,NULL,NULL,300.00
1,1,1410,1,1,1,NULL,NULL,NULL,NULL,1748.00
1,1,1410,1,2,1,NULL,NULL,NULL,NULL,4.00
1,1,1410,1,3,1,NULL,NULL,NULL,NULL,8.00
1,1,1410,1,4,1,NULL,NULL,NULL,NULL,2797.00
1,1,1410,2,5,1,NULL,NULL,NULL,NULL,2797.00
1,1,1673,1,4,1,NULL,NULL,NULL,NULL,865.00
1,1,1673,2,5,1,NULL,NULL,NULL,NULL,865.00
1,1,1694,1,4,1,NULL,NULL,NULL,NULL,2981.00
1,1,1694,2,5,1,NULL,NULL,NULL,NULL,2981.00
1,1,1708,1,4,1,NULL,NULL,NULL,NULL,3053.00
1,1,1708,2,5,1,NULL,NULL,NULL,NULL,3053.00
1,1,1708,2,10,2,NULL,NULL,NULL,NULL,150.00
1,1,1759,1,3,1,NULL,NULL,NULL,NULL,1.00
1,1,1759,1,4,1,NULL,NULL,NULL,NULL,816.00
1,1,1759,2,5,1,NULL,NULL,NULL,NULL,816.00
1,1,1794,1,4,1,NULL,NULL,NULL,NULL,397.00
1,1,1794,2,5,1,NULL,NULL,NULL,NULL,397.00
1,1,1931,1,4,1,NULL,NULL,NULL,NULL,56.00
1,1,1931,2,5,1,NULL,NULL,NULL,NULL,56.00
1,1,1997,1,4,1,NULL,NULL,NULL,NULL,1513.00
1,1,1997,2,5,1,NULL,NULL,NULL,NULL,1513.00
1,1,1997,2,9,2,NULL,NULL,NULL,NULL,24.00
1,1,2081,1,3,1,NULL,NULL,NULL,NULL,1.00
1,1,2081,1,4,1,NULL,NULL,NULL,NULL,92.00
1,1,2081,2,5,1,NULL,NULL,NULL,NULL,92.00
1,1,2132,1,4,1,NULL,NULL,NULL,NULL,2122.00
1,1,2132,2,5,1,NULL,NULL,NULL,NULL,2122.00
1,1,2132,2,9,2,NULL,NULL,NULL,NULL,125.00
1,1,2132,2,10,2,NULL,NULL,NULL,NULL,150.00
1,1,2146,1,4,1,NULL,NULL,NULL,NULL,1718.00
1,1,2146,2,5,1,NULL,NULL,NULL,NULL,1718.00
1,1,2146,2,6,2,NULL,NULL,NULL,NULL,-100.00
1,1,2146,2,7,2,NULL,NULL,NULL,NULL,-5.00
1,1,2146,2,9,2,NULL,NULL,NULL,NULL,15.00
1,1,2154,1,4,1,NULL,NULL,NULL,NULL,3480.00
1,1,2154,2,5,1,NULL,NULL,NULL,NULL,3480.00
1,1,2160,1,4,1,NULL,NULL,NULL,NULL,1740.00
1,1,2160,2,5,1,NULL,NULL,NULL,NULL,1740.00
1,1,2162,1,4,1,NULL,NULL,NULL,NULL,1431.00
1,1,2162,2,5,1,NULL,NULL,NULL,NULL,1431.00
1,1,2162,2,8,2,NULL,NULL,NULL,NULL,50.00
1,1,2190,1,4,1,NULL,NULL,NULL,NULL,3008.00
1,1,2190,2,5,1,NULL,NULL,NULL,NULL,3008.00
1,1,2190,2,9,2,NULL,NULL,NULL,NULL,55.00
1,1,2190,2,12,2,NULL,NULL,NULL,NULL,-2.00
1,1,2256,1,3,1,NULL,NULL,NULL,NULL,1.00
1,1,2256,1,4,1,NULL,NULL,NULL,NULL,2300.00
1,1,2256,2,5,1,NULL,NULL,NULL,NULL,2300.00
1,1,2383,1,3,1,NULL,NULL,NULL,NULL,1.00
1,1,2383,1,4,1,NULL,NULL,NULL,NULL,147.00
1,1,2383,2,5,1,NULL,NULL,NULL,NULL,147.00
1,1,2415,1,4,1,NULL,NULL,NULL,NULL,1667.00
1,1,2415,2,5,1,NULL,NULL,NULL,NULL,1667.00
1,1,2415,2,9,2,NULL,NULL,NULL,NULL,35.00
1,1,2433,1,4,1,NULL,NULL,NULL,NULL,2091.00
1,1,2433,2,5,1,NULL,NULL,NULL,NULL,2091.00
1,1,2433,2,9,2,NULL,NULL,NULL,NULL,45.00
1,1,2433,2,12,2,NULL,NULL,NULL,NULL,53.78
1,1,2451,1,3,1,NULL,NULL,NULL,NULL,1.00
1,1,2451,1,4,1,NULL,NULL,NULL,NULL,4492.00
1,1,2451,2,5,1,NULL,NULL,NULL,NULL,4492.00
1,1,2451,2,9,2,NULL,NULL,NULL,NULL,120.00
1,1,2459,1,3,1,NULL,NULL,NULL,NULL,2.00
1,1,2459,1,4,1,NULL,NULL,NULL,NULL,845.00
1,1,2459,2,5,1,NULL,NULL,NULL,NULL,845.00
1,1,2459,2,8,2,NULL,NULL,NULL,NULL,100.00
1,1,2459,2,9,2,NULL,NULL,NULL,NULL,35.00
1,1,2462,1,4,1,NULL,NULL,NULL,NULL,2157.00
1,1,2462,2,5,1,NULL,NULL,NULL,NULL,2157.00
1,1,2462,2,9,2,NULL,NULL,NULL,NULL,15.00
1,1,2485,1,3,1,NULL,NULL,NULL,NULL,1.00
1,1,2485,1,4,1,NULL,NULL,NULL,NULL,1268.00
1,1,2485,2,5,1,NULL,NULL,NULL,NULL,1268.00
1,1,2485,2,9,2,NULL,NULL,NULL,NULL,50.00
1,1,2496,1,4,1,NULL,NULL,NULL,NULL,1476.00
1,1,2496,2,5,1,NULL,NULL,NULL,NULL,1476.00
1,1,2496,2,9,2,NULL,NULL,NULL,NULL,15.00
1,1,2518,1,4,1,NULL,NULL,NULL,NULL,2193.00
1,1,2518,2,5,1,NULL,NULL,NULL,NULL,2193.00
1,1,2518,2,9,2,NULL,NULL,NULL,NULL,50.00
1,1,2518,2,10,2,NULL,NULL,NULL,NULL,150.00
1,1,2543,1,4,1,NULL,NULL,NULL,NULL,2310.00
1,1,2543,2,5,1,NULL,NULL,NULL,NULL,2310.00
1,1,2606,1,4,1,NULL,NULL,NULL,NULL,1681.00
1,1,2606,2,5,1,NULL,NULL,NULL,NULL,1681.00
1,1,2609,1,3,1,NULL,NULL,NULL,NULL,1.00
1,1,2609,1,4,1,NULL,NULL,NULL,NULL,1662.00
1,1,2609,2,5,1,NULL,NULL,NULL,NULL,1662.00
1,1,2609,2,12,2,NULL,NULL,NULL,NULL,23.38
1,1,2619,1,3,1,NULL,NULL,NULL,NULL,1.00
1,1,2619,1,4,1,NULL,NULL,NULL,NULL,328.00
1,1,2619,2,5,1,NULL,NULL,NULL,NULL,328.00
1,1,2625,1,4,1,NULL,NULL,NULL,NULL,1786.00
1,1,2625,2,5,1,NULL,NULL,NULL,NULL,1786.00
1,1,2625,2,9,2,NULL,NULL,NULL,NULL,45.00
1,1,2627,1,4,1,NULL,NULL,NULL,NULL,1736.00
1,1,2627,2,5,1,NULL,NULL,NULL,NULL,1736.00
1,1,2627,2,6,2,NULL,NULL,NULL,NULL,-200.00
1,1,2627,2,7,2,NULL,NULL,NULL,NULL,-10.00
1,1,2641,1,4,1,NULL,NULL,NULL,NULL,1714.00
1,1,2641,2,5,1,NULL,NULL,NULL,NULL,1714.00
1,1,2656,1,4,1,NULL,NULL,NULL,NULL,3274.00
1,1,2656,2,5,1,NULL,NULL,NULL,NULL,3274.00
1,1,2662,1,4,1,NULL,NULL,NULL,NULL,1018.00
1,1,2662,2,5,1,NULL,NULL,NULL,NULL,1018.00
1,1,2662,2,9,2,NULL,NULL,NULL,NULL,5.00
1,1,2671,1,4,1,NULL,NULL,NULL,NULL,1638.00
1,1,2671,2,5,1,NULL,NULL,NULL,NULL,1638.00
1,1,2674,1,3,1,NULL,NULL,NULL,NULL,2.00
1,1,2674,1,4,1,NULL,NULL,NULL,NULL,2058.00
1,1,2674,2,5,1,NULL,NULL,NULL,NULL,2058.00
1,1,2679,1,3,1,NULL,NULL,NULL,NULL,1.00
1,1,2679,1,4,1,NULL,NULL,NULL,NULL,1141.00
1,1,2679,2,5,1,NULL,NULL,NULL,NULL,1141.00
1,1,2680,1,4,1,NULL,NULL,NULL,NULL,1202.00
1,1,2680,2,5,1,NULL,NULL,NULL,NULL,1202.00
1,1,2683,1,4,1,NULL,NULL,NULL,NULL,3123.00
1,1,2683,2,5,1,NULL,NULL,NULL,NULL,3123.00
1,1,2684,1,3,1,NULL,NULL,NULL,NULL,3.00
1,1,2684,1,4,1,NULL,NULL,NULL,NULL,3133.00
1,1,2684,2,5,1,NULL,NULL,NULL,NULL,3133.00
1,1,2684,2,9,2,NULL,NULL,NULL,NULL,10.00
1,1,2687,1,3,1,NULL,NULL,NULL,NULL,2.00
1,1,2687,1,4,1,NULL,NULL,NULL,NULL,2701.00
1,1,2687,2,5,1,NULL,NULL,NULL,NULL,2701.00
1,1,2694,1,4,1,NULL,NULL,NULL,NULL,1883.00
1,1,2694,2,5,1,NULL,NULL,NULL,NULL,1883.00
1,1,2698,1,4,1,NULL,NULL,NULL,NULL,3072.00
1,1,2698,2,5,1,NULL,NULL,NULL,NULL,3072.00
1,1,2698,2,9,2,NULL,NULL,NULL,NULL,30.00
1,1,2700,1,4,1,NULL,NULL,NULL,NULL,3441.00
1,1,2700,2,5,1,NULL,NULL,NULL,NULL,3441.00
1,1,2700,2,12,2,NULL,NULL,NULL,NULL,13.50
1,1,2703,1,3,1,NULL,NULL,NULL,NULL,3.00
1,1,2703,1,4,1,NULL,NULL,NULL,NULL,2224.00
1,1,2703,2,5,1,NULL,NULL,NULL,NULL,2224.00
1,1,2703,2,6,2,NULL,NULL,NULL,NULL,-150.00
1,1,2703,2,7,2,NULL,NULL,NULL,NULL,-7.50
1,1,2703,2,9,2,NULL,NULL,NULL,NULL,60.00
1,1,2716,1,3,1,NULL,NULL,NULL,NULL,1.00
1,1,2716,1,4,1,NULL,NULL,NULL,NULL,1827.00
1,1,2716,2,5,1,NULL,NULL,NULL,NULL,1827.00
1,1,2717,1,3,1,NULL,NULL,NULL,NULL,2.00
1,1,2717,1,4,1,NULL,NULL,NULL,NULL,3647.00
1,1,2717,2,5,1,NULL,NULL,NULL,NULL,3647.00
1,1,2717,2,6,2,NULL,NULL,NULL,NULL,-1800.00
1,1,2717,2,7,2,NULL,NULL,NULL,NULL,-100.00
1,1,2717,2,9,2,NULL,NULL,NULL,NULL,75.00
1,1,2717,2,12,2,NULL,NULL,NULL,NULL,22.00
1,1,2720,1,4,1,NULL,NULL,NULL,NULL,1407.00
1,1,2720,2,5,1,NULL,NULL,NULL,NULL,1407.00
1,1,2724,1,4,1,NULL,NULL,NULL,NULL,2382.00
1,1,2724,2,5,1,NULL,NULL,NULL,NULL,2382.00
1,1,2724,2,8,2,NULL,NULL,NULL,NULL,50.00
1,1,2724,2,9,2,NULL,NULL,NULL,NULL,30.00
1,1,2731,1,4,1,NULL,NULL,NULL,NULL,3255.00
1,1,2731,2,5,1,NULL,NULL,NULL,NULL,3255.00
1,1,2737,1,4,1,NULL,NULL,NULL,NULL,1660.00
1,1,2737,2,5,1,NULL,NULL,NULL,NULL,1660.00
1,1,2737,2,9,2,NULL,NULL,NULL,NULL,5.00
1,1,2737,2,10,2,NULL,NULL,NULL,NULL,150.00
1,1,2737,2,12,2,NULL,NULL,NULL,NULL,13.50
1,1,2755,1,4,1,NULL,NULL,NULL,NULL,1858.00
1,1,2755,2,5,1,NULL,NULL,NULL,NULL,1858.00
1,1,2772,1,4,1,NULL,NULL,NULL,NULL,1935.00
1,1,2772,2,5,1,NULL,NULL,NULL,NULL,1935.00
1,1,2778,1,4,1,NULL,NULL,NULL,NULL,3436.00
1,1,2778,2,5,1,NULL,NULL,NULL,NULL,3436.00
1,1,2782,1,3,1,NULL,NULL,NULL,NULL,1.00
1,1,2791,1,3,1,NULL,NULL,NULL,NULL,3.00
1,1,2791,1,4,1,NULL,NULL,NULL,NULL,2022.00
1,1,2791,2,5,1,NULL,NULL,NULL,NULL,2022.00
1,1,2791,2,10,2,NULL,NULL,NULL,NULL,150.00
1,1,2791,2,11,2,NULL,NULL,NULL,NULL,140.00
1,1,2793,1,4,1,NULL,NULL,NULL,NULL,865.00
1,1,2793,2,5,1,NULL,NULL,NULL,NULL,865.00
1,1,2793,2,11,2,NULL,NULL,NULL,NULL,140.00
1,1,2794,1,4,1,NULL,NULL,NULL,NULL,654.00
1,1,2794,2,5,1,NULL,NULL,NULL,NULL,654.00
1,1,2796,1,3,1,NULL,NULL,NULL,NULL,1.00
1,1,2796,1,4,1,NULL,NULL,NULL,NULL,1039.00
1,1,2796,2,5,1,NULL,NULL,NULL,NULL,1039.00
